Argentina_Central_Hills_SierrasChicas_700BP:I34681.TW__AD_1250__Cov_49.25%,0.059188,-0.323954,0.120679,0.096577,-0.116329,-0.030957,-0.295878,-0.360677,-0.010226,-0.017495,-0.000974,0.005695,0.000892,0.024084,-0.006107,0.005171,0.003912,-0.001014,-0.005908,0.005628,0.009733,0.002473,0.003204,0.000602,-0.001796
Argentina_Central_Hills_SierrasChicas_700BP_contam:I17042.AG__AD_1250__Cov_48.16%,0.060326,-0.327,0.111628,0.098838,-0.116637,-0.01757,-0.288828,-0.349601,-0.011044,-0.014943,-0.005034,-0.001349,-0.004014,0.020368,-0.005836,-0.003845,0.00326,0.003421,0.008925,0.003252,0.006988,0.001113,-0.004683,-0.001205,-0.005868
Argentina_Central_Hills_SierrasChicas_700BP_contam:I34467.TW__AD_1250__Cov_78.08%,0.061464,-0.312783,0.114268,0.098192,-0.108636,-0.019522,-0.295643,-0.357908,-0.011658,-0.013303,-0.003897,-0.001049,0.002973,0.021882,-0.000136,0.007027,0.00678,0.001774,0.001257,0.0005,0.001248,0.004822,-0.00912,0.001325,0.000479
Argentina_Central_Hills_SouthPunilla_600BP:I17041.AG__AD_1350__Cov_60.46%,0.059188,-0.316845,0.116907,0.094639,-0.115098,-0.011156,-0.299404,-0.349139,-0.006749,-0.01713,-0.000487,-0.004646,0.005352,0.025873,-0.008686,0.007425,0.005215,-0.002407,0.001383,0.006753,-0.002246,0.009645,0.004437,-0.00253,-0.009939
Argentina_Central_Hills_SouthPunilla_600BP:I19234.AG__AD_1350__Cov_28.91%,0.060326,-0.308721,0.119924,0.097869,-0.106174,-0.019522,-0.301989,-0.350985,-0.007976,-0.009294,-0.002923,-0.002398,0.003865,0.021744,-0.004614,-0.000398,0.005085,-0.002787,0.005908,-0.001376,0.004118,0.011871,0.002342,-0.001084,-0.011376
Argentina_Central_Hills_SouthPunilla_600BP:I39333.TW__AD_1350__Cov_50.48%,0.050082,-0.317861,0.113513,0.097869,-0.118176,-0.013108,-0.290708,-0.352601,-0.010431,-0.019681,-0.001786,-0.001499,0.002081,0.020919,-0.007193,0.001591,0.014994,-0.001394,0.001383,-0.006628,0.003743,0.013849,0.002342,-0.003976,-0.005269
Argentina_Central_Hills_SouthPunilla_600BP:I40454.TW__AD_1350__Cov_83.25%,0.059188,-0.318876,0.107857,0.092701,-0.117868,-0.01506,-0.295878,-0.351447,-0.014317,-0.017677,0.001137,0.001499,-0.001635,0.025185,-0.006107,0.000663,0.007432,-0.001394,0.005531,0.007003,-0.001497,0.008285,-0.002218,-0.008917,-0.002515
Argentina_Central_Hills_SouthPunilla_600BP:I40463.TW__AD_1350__Cov_72.42%,0.056912,-0.318876,0.116153,0.093024,-0.111405,-0.015897,-0.293763,-0.352601,-0.018407,-0.014397,0.003735,-0.006744,-0.001338,0.030552,-0.00855,-0.00358,-0.000261,0.002407,0.007542,-0.002251,-0.001747,0.005193,0.004314,-0.002771,0.005868
Argentina_Central_Hills_Traslasierra_800BP:I12718.AG__AD_1150__Cov_60.87%,0.056912,-0.329032,0.110873,0.090763,-0.118791,-0.01757,-0.297523,-0.349832,-0.017589,-0.019681,-0.012179,0.001649,-0.003271,0.023533,-0.01045,0.00411,0.010431,0.00228,0.002137,-0.003126,0.00549,0.005193,0.003328,0.000241,0.002036
Argentina_Central_Hills_Traslasierra_800BP:I12727.AG__AD_1150__Cov_49.11%,0.059188,-0.321923,0.120301,0.103037,-0.117868,-0.015897,-0.299639,-0.354908,-0.012885,-0.014579,-0.001624,0.001649,-0.000297,0.026699,-0.0076,0.001856,0.0103,0.004941,-0.002514,-0.001126,0.000125,0.005812,-0.002835,0.000241,0.001916
Argentina_Central_Hills_Traslasierra_800BP:I12751.AG__AD_1150__Cov_69.96%,0.052359,-0.317861,0.111251,0.094962,-0.116945,-0.016176,-0.297758,-0.347985,-0.011658,-0.013485,-0.003573,-0.001349,-0.001487,0.020781,-0.005429,0.007292,0.004824,-0.003547,0.000251,-0.002751,-0.004617,-0.004699,-0.005053,-0.000482,-0.002754
Argentina_Central_Hills_Traslasierra_800BP:I17037.AG__AD_1150__Cov_51.03%,0.055773,-0.322938,0.112382,0.088825,-0.114175,-0.017012,-0.303869,-0.354216,-0.015544,-0.013668,0.000812,-0.008842,-0.002379,0.023396,-0.0019,0.003447,0.005607,0.003927,-0.000628,0.005002,-0.003119,0.004204,-0.005176,-0.009881,-0.005508
Argentina_Central_Hills_Traslasierra_800BP:I17043.AG__AD_1150__Cov_65.01%,0.054635,-0.316845,0.115776,0.097869,-0.120022,-0.013108,-0.298464,-0.350524,-0.007772,-0.015126,-0.000162,0.000599,0.001041,0.022845,-0.002714,0.002519,0.007823,0.002787,0.000251,-0.002501,0.008984,0.00779,-0.005176,0.006386,0
Argentina_Central_Hills_Traslasierra_800BP:I34684.TW__AD_1150__Cov_38.29%,0.05805,-0.317861,0.118416,0.093993,-0.110174,-0.021753,-0.300344,-0.356524,-0.01718,-0.016219,0.005521,-0.005095,-0.000446,0.026561,-0.016151,0.007955,0.009127,0.002154,-0.002011,0.007128,0.000125,0.01286,0.005546,0.001325,0.002994
Argentina_Central_Hills_Traslasierra_800BP:I34688.TW__AD_1150__Cov_91.08%,0.056912,-0.314814,0.124073,0.092055,-0.117868,-0.024263,-0.289063,-0.352139,-0.015339,-0.016766,0.005521,0.003147,-0.001487,0.032892,-0.003393,-0.001193,-0.006389,0.002914,0.003017,0.008379,0.001248,0.004328,-0.002958,0.001566,-0.006107
Argentina_Central_Plains_EastCordoba_600BP:I17034.AG__AD_1350__Cov_10.61%,0.043253,-0.308721,0.124073,0.11402,-0.122177,-0.024263,-0.303869,-0.356524,-0.011044,-0.013303,-0.003573,0.00015,0.000743,0.029864,-0.0057,0.01127,0.00665,0.00076,0.008296,-0.009254,0.004991,-0.001484,0,-0.005663,0.007305
Argentina_Central_Plains_EastCordoba_600BP:I17036.AG__AD_1350__Cov_21.87%,0.054635,-0.321923,0.107479,0.098192,-0.107097,-0.020638,-0.295173,-0.351908,-0.010022,-0.005103,-0.001949,-0.007793,-0.003271,0.027112,-0.009772,-0.005569,0.002999,-0.003801,0.00264,0.007253,0.00861,0.009521,-0.004437,-0.003856,0.005868
Argentina_Central_Plains_EastCordoba_600BP:I19224.AG__AD_1350__Cov_37.52%,0.061464,-0.314814,0.116153,0.099484,-0.115098,-0.017012,-0.295173,-0.349832,-0.015748,-0.015308,-0.001949,-0.004646,-0.004608,0.023396,-0.006243,-0.000663,-0.002217,-0.00152,0.009302,0.002251,-0.002995,0.011376,-0.007395,-0.015424,-0.008263
