Armenia_BagheriTchala_EIA.AG:I14619.AG__BC_925__Cov_68.18%,0.10927,0.133034,-0.040352,-0.020026,-0.034468,0.003068,0.011516,-0.007154,-0.060335,-0.029522,0.00406,0.012139,-0.009812,0.001239,0.003122,0.002519,0.003781,-0.00114,0.002137,0.006503,0.011979,0.007296,0.005916,0.001566,-0.004191
Armenia_BagheriTchala_EIA.AG:I14620.AG__BC_965__Cov_70.10%,0.102441,0.127957,-0.039975,-0.013566,-0.040623,0.008925,0.008225,-0.007154,-0.048268,-0.03098,0.004222,0.004496,-0.0055,-0.009771,-0.005836,-0.003713,0.021905,0.001394,0.002137,0.011506,0.013851,0.008903,0.000493,-0.003012,0.002515
Armenia_BagheriTchala_EIA_brother.I14619.I23941.AG:I14065.AG__BC_925__Cov_64.11%,0.105855,0.132019,-0.045254,-0.016473,-0.041854,0.006972,0.00658,-0.004154,-0.052972,-0.022597,0.008119,0.006594,-0.001487,-0.007156,0.0095,-0.006232,0.002868,0.00076,0.002011,-0.001626,0.016346,0.002102,0.005423,-0.001325,-0.004431
Armenia_BagheriTchala_EIA_mother.I14618.AG:I14621.AG__BC_925__Cov_67.53%,0.108132,0.122879,-0.040729,-0.00969,-0.027082,0.000558,0.00752,-0.003923,-0.041109,-0.021139,-0.005521,0.008243,-0.012487,0.00055,0.0076,-0.01538,-0.009388,0.001647,0.003897,0.00075,0.006239,0.002226,0.004314,0.000723,-0.001197
Armenia_BagheriTchala_EIA_son.I14603.son.I14619.AG:I14617.AG__BC_965__Cov_69.01%,0.104717,0.133034,-0.037335,-0.018088,-0.03416,0.01004,0.007285,-0.003231,-0.054812,-0.025149,0.003735,0.002398,-0.009514,-0.001376,0.0076,-0.014452,-0.011865,0.000507,0.000754,0.005002,0.00574,0.003462,0.000739,-0.003976,0.000479
Armenia_Beniamin_Ancient.SG:R11540.SG__BC_391__Cov_57.68%,0.105855,0.139128,-0.049026,-0.059755,-0.028313,-0.014223,0.000235,0.003461,-0.039064,-0.004191,0.005521,0.005845,-0.003419,0.008945,-0.011808,-0.018563,-0.007041,-0.005828,-0.003017,-0.002001,-0.000499,-0.00272,0.003574,-0.007953,-0.001437
Armenia_Beniamin_Ancient.SG:R11546.SG__BC_84__Cov_64.46%,0.106994,0.136081,-0.057699,-0.052649,-0.032006,-0.008646,0.008225,-0.003692,-0.031906,-0.014943,0.000162,0.002098,0.004757,0.003441,-0.014115,0.01538,0.01682,-0.007855,-0.002137,0.001376,-0.001248,-0.001113,0.000863,-0.00482,-0.0097
Armenia_Beniamin_BIA.SG:R11668.SG__BC_1143__Cov_14.86%,0.106994,0.132019,-0.032809,-0.01615,-0.033852,-0.003904,0.005875,0.003,-0.04704,-0.026789,-0.00682,-0.000899,-0.007433,0.020506,0.006243,-0.000663,-0.00678,0.002407,-0.006913,-0.019885,0.000125,0.005812,-0.002588,-0.004699,0.003712
Armenia_Beniamin_EIA.SG:R11536.SG__BC_982__Cov_60.17%,0.106994,0.122879,-0.041106,-0.021318,-0.023697,-0.003347,0.005875,-0.001615,-0.048063,-0.024055,0.01023,-0.001499,-0.007879,-0.007019,0.004072,0.008618,0.015516,-0.006081,-0.000126,0.006753,-0.006863,-0.003091,0.008381,0.000723,0.002275
Armenia_Beniamin_Urartian_IA.SG:R11535.SG__BC_786__Cov_62.96%,0.104717,0.133034,-0.048271,-0.022287,-0.026774,0.001116,0.002115,0.000692,-0.044382,-0.022051,0.004709,0.003897,-0.00773,-0.006055,0.006515,0.001591,0.007823,-0.006588,-0.004777,0.000125,0.004118,0.003586,-0.000616,0.005543,-0.000838
Armenia_BlackFortress_LBA.AG:I18162.AG__BC_1175__Cov_56.80%,0.106994,0.137096,-0.043746,-0.021964,-0.035699,0.000837,0.00094,-0.003692,-0.03845,-0.020957,0.001624,0.01079,-0.008771,-0.005367,0.007736,0.002121,0.002738,0.000633,-0.005154,-0.001,0.006863,0.000742,-0.000493,0.002651,0.002155
Armenia_BlackFortress_LBA.AG:I18163.AG__BC_1175__Cov_56.67%,0.111547,0.118817,-0.029793,-0.004845,-0.020004,0.003068,-0.001175,-0.005307,-0.040291,-0.027882,-0.001461,0.004346,-0.005352,-0.010735,0.005565,0.008221,0.005085,0.000507,-0.001383,0.006253,0.006613,0,0.008751,-0.003253,-0.003473
